series,t,setpoint,y,u
No-Overshoot,7.8800,1.000000,1.004633,0.501652
No-Overshoot,7.9000,1.000000,1.004651,0.501580
No-Overshoot,7.9200,1.000000,1.004664,0.501509
No-Overshoot,7.9400,1.000000,1.004675,0.501439
No-Overshoot,7.9600,1.000000,1.004681,0.501370
No-Overshoot,7.9800,1.000000,1.004685,0.501301
No-Overshoot,8.0000,1.000000,1.004685,0.501234
No-Overshoot,8.0200,1.000000,1.004683,0.501168
No-Overshoot,8.0400,1.000000,1.004677,0.501102
No-Overshoot,8.0600,1.000000,1.004668,0.501038
No-Overshoot,8.0800,1.000000,1.004657,0.500975
No-Overshoot,8.1000,1.000000,1.004642,0.500913
No-Overshoot,8.1200,1.000000,1.004625,0.500851
No-Overshoot,8.1400,1.000000,1.004606,0.500791
No-Overshoot,8.1600,1.000000,1.004583,0.500732
No-Overshoot,8.1800,1.000000,1.004559,0.500674
No-Overshoot,8.2000,1.000000,1.004532,0.500617
No-Overshoot,8.2200,1.000000,1.004503,0.500561
No-Overshoot,8.2400,1.000000,1.004471,0.500507
No-Overshoot,8.2600,1.000000,1.004437,0.500453
No-Overshoot,8.2800,1.000000,1.004402,0.500400
No-Overshoot,8.3000,1.000000,1.004364,0.500349
No-Overshoot,8.3200,1.000000,1.004325,0.500299
No-Overshoot,8.3400,1.000000,1.004283,0.500249
No-Overshoot,8.3600,1.000000,1.004240,0.500201
No-Overshoot,8.3800,1.000000,1.004196,0.500155
No-Overshoot,8.4000,1.000000,1.004149,0.500109
No-Overshoot,8.4200,1.000000,1.004101,0.500065
No-Overshoot,8.4400,1.000000,1.004052,0.500021
No-Overshoot,8.4600,1.000000,1.004001,0.499979
No-Overshoot,8.4800,1.000000,1.003949,0.499937
No-Overshoot,8.5000,1.000000,1.003896,0.499898
No-Overshoot,8.5200,1.000000,1.003842,0.499859
No-Overshoot,8.5400,1.000000,1.003786,0.499821
No-Overshoot,8.5600,1.000000,1.003730,0.499785
No-Overshoot,8.5800,1.000000,1.003672,0.499749
No-Overshoot,8.6000,1.000000,1.003614,0.499715
No-Overshoot,8.6200,1.000000,1.003555,0.499681
No-Overshoot,8.6400,1.000000,1.003495,0.499649
No-Overshoot,8.6600,1.000000,1.003434,0.499618
No-Overshoot,8.6800,1.000000,1.003373,0.499588
No-Overshoot,8.7000,1.000000,1.003311,0.499559
No-Overshoot,8.7200,1.000000,1.003248,0.499531
No-Overshoot,8.7400,1.000000,1.003185,0.499504
No-Overshoot,8.7600,1.000000,1.003121,0.499478
No-Overshoot,8.7800,1.000000,1.003058,0.499454
No-Overshoot,8.8000,1.000000,1.002993,0.499430
No-Overshoot,8.8200,1.000000,1.002929,0.499407
No-Overshoot,8.8400,1.000000,1.002864,0.499385
No-Overshoot,8.8600,1.000000,1.002799,0.499364
No-Overshoot,8.8800,1.000000,1.002734,0.499344
No-Overshoot,8.9000,1.000000,1.002669,0.499326
No-Overshoot,8.9200,1.000000,1.002604,0.499308
No-Overshoot,8.9400,1.000000,1.002539,0.499291
No-Overshoot,8.9600,1.000000,1.002474,0.499275
No-Overshoot,8.9800,1.000000,1.002409,0.499260
No-Overshoot,9.0000,1.000000,1.002344,0.499245
No-Overshoot,9.0200,1.000000,1.002279,0.499232
No-Overshoot,9.0400,1.000000,1.002215,0.499220
No-Overshoot,9.0600,1.000000,1.002150,0.499208
No-Overshoot,9.0800,1.000000,1.002086,0.499197
No-Overshoot,9.1000,1.000000,1.002023,0.499187
No-Overshoot,9.1200,1.000000,1.001959,0.499178
No-Overshoot,9.1400,1.000000,1.001897,0.499169
No-Overshoot,9.1600,1.000000,1.001834,0.499162
No-Overshoot,9.1800,1.000000,1.001772,0.499154
No-Overshoot,9.2000,1.000000,1.001710,0.499148
No-Overshoot,9.2200,1.000000,1.001649,0.499143
No-Overshoot,9.2400,1.000000,1.001589,0.499138
No-Overshoot,9.2600,1.000000,1.001529,0.499134
No-Overshoot,9.2800,1.000000,1.001469,0.499131
No-Overshoot,9.3000,1.000000,1.001410,0.499128
No-Overshoot,9.3200,1.000000,1.001352,0.499126
No-Overshoot,9.3400,1.000000,1.001295,0.499125
No-Overshoot,9.3600,1.000000,1.001238,0.499124
No-Overshoot,9.3800,1.000000,1.001181,0.499124
No-Overshoot,9.4000,1.000000,1.001126,0.499124
No-Overshoot,9.4200,1.000000,1.001071,0.499126
No-Overshoot,9.4400,1.000000,1.001017,0.499127
No-Overshoot,9.4600,1.000000,1.000964,0.499129
No-Overshoot,9.4800,1.000000,1.000911,0.499132
No-Overshoot,9.5000,1.000000,1.000860,0.499135
No-Overshoot,9.5200,1.000000,1.000809,0.499138
No-Overshoot,9.5400,1.000000,1.000759,0.499142
No-Overshoot,9.5600,1.000000,1.000709,0.499147
No-Overshoot,9.5800,1.000000,1.000661,0.499152
No-Overshoot,9.6000,1.000000,1.000613,0.499157
No-Overshoot,9.6200,1.000000,1.000567,0.499163
No-Overshoot,9.6400,1.000000,1.000521,0.499169
No-Overshoot,9.6600,1.000000,1.000476,0.499176
No-Overshoot,9.6800,1.000000,1.000432,0.499183
No-Overshoot,9.7000,1.000000,1.000388,0.499190
No-Overshoot,9.7200,1.000000,1.000346,0.499198
No-Overshoot,9.7400,1.000000,1.000305,0.499206
No-Overshoot,9.7600,1.000000,1.000264,0.499214
No-Overshoot,9.7800,1.000000,1.000224,0.499223
No-Overshoot,9.8000,1.000000,1.000186,0.499232
No-Overshoot,9.8200,1.000000,1.000148,0.499241
No-Overshoot,9.8400,1.000000,1.000111,0.499250
No-Overshoot,9.8600,1.000000,1.000075,0.499260
No-Overshoot,9.8800,1.000000,1.000040,0.499270
No-Overshoot,9.9000,1.000000,1.000006,0.499280
No-Overshoot,9.9200,1.000000,0.999972,0.499290
No-Overshoot,9.9400,1.000000,0.999940,0.499301
No-Overshoot,9.9600,1.000000,0.999908,0.499311
No-Overshoot,9.9800,1.000000,0.999878,0.499322
No-Overshoot,10.0000,1.000000,0.999848,0.499334
No-Overshoot,10.0200,1.000000,0.999819,0.499345
No-Overshoot,10.0400,1.000000,0.999791,0.499356
No-Overshoot,10.0600,1.000000,0.999764,0.499367
No-Overshoot,10.0800,1.000000,0.999738,0.499379
No-Overshoot,10.1000,1.000000,0.999713,0.499391
No-Overshoot,10.1200,1.000000,0.999688,0.499403
No-Overshoot,10.1400,1.000000,0.999665,0.499414
No-Overshoot,10.1600,1.000000,0.999642,0.499426
No-Overshoot,10.1800,1.000000,0.999620,0.499438
No-Overshoot,10.2000,1.000000,0.999599,0.499450
No-Overshoot,10.2200,1.000000,0.999578,0.499462
No-Overshoot,10.2400,1.000000,0.999559,0.499475
No-Overshoot,10.2600,1.000000,0.999540,0.499487
No-Overshoot,10.2800,1.000000,0.999523,0.499499
No-Overshoot,10.3000,1.000000,0.999506,0.499511
No-Overshoot,10.3200,1.000000,0.999489,0.499523
No-Overshoot,10.3400,1.000000,0.999474,0.499536
No-Overshoot,10.3600,1.000000,0.999459,0.499548
No-Overshoot,10.3800,1.000000,0.999445,0.499560
No-Overshoot,10.4000,1.000000,0.999432,0.499572
No-Overshoot,10.4200,1.000000,0.999419,0.499584
No-Overshoot,10.4400,1.000000,0.999407,0.499596
No-Overshoot,10.4600,1.000000,0.999396,0.499608
No-Overshoot,10.4800,1.000000,0.999386,0.499620
No-Overshoot,10.5000,1.000000,0.999376,0.499632
No-Overshoot,10.5200,1.000000,0.999367,0.499644
No-Overshoot,10.5400,1.000000,0.999359,0.499655
No-Overshoot,10.5600,1.000000,0.999351,0.499667
No-Overshoot,10.5800,1.000000,0.999344,0.499678
No-Overshoot,10.6000,1.000000,0.999337,0.499690
No-Overshoot,10.6200,1.000000,0.999331,0.499701
No-Overshoot,10.6400,1.000000,0.999326,0.499712
No-Overshoot,10.6600,1.000000,0.999321,0.499723
No-Overshoot,10.6800,1.000000,0.999317,0.499734
No-Overshoot,10.7000,1.000000,0.999314,0.499746
No-Overshoot,10.7200,1.000000,0.999311,0.499756
No-Overshoot,10.7400,1.000000,0.999308,0.499767
No-Overshoot,10.7600,1.000000,0.999306,0.499777
No-Overshoot,10.7800,1.000000,0.999305,0.499788
No-Overshoot,10.8000,1.000000,0.999304,0.499798
No-Overshoot,10.8200,1.000000,0.999304,0.499808
No-Overshoot,10.8400,1.000000,0.999304,0.499818
No-Overshoot,10.8600,1.000000,0.999304,0.499828
No-Overshoot,10.8800,1.000000,0.999305,0.499838
No-Overshoot,10.9000,1.000000,0.999306,0.499847
No-Overshoot,10.9200,1.000000,0.999308,0.499857
No-Overshoot,10.9400,1.000000,0.999310,0.499866
No-Overshoot,10.9600,1.000000,0.999313,0.499875
No-Overshoot,10.9800,1.000000,0.999316,0.499884
No-Overshoot,11.0000,1.000000,0.999319,0.499893
No-Overshoot,11.0200,1.000000,0.999323,0.499901
No-Overshoot,11.0400,1.000000,0.999327,0.499909
No-Overshoot,11.0600,1.000000,0.999331,0.499918
No-Overshoot,11.0800,1.000000,0.999336,0.499926
No-Overshoot,11.1000,1.000000,0.999341,0.499934
No-Overshoot,11.1200,1.000000,0.999347,0.499942
No-Overshoot,11.1400,1.000000,0.999352,0.499949
No-Overshoot,11.1600,1.000000,0.999358,0.499957
No-Overshoot,11.1800,1.000000,0.999364,0.499964
No-Overshoot,11.2000,1.000000,0.999371,0.499971
No-Overshoot,11.2200,1.000000,0.999377,0.499978
No-Overshoot,11.2400,1.000000,0.999384,0.499985
No-Overshoot,11.2600,1.000000,0.999391,0.499991
No-Overshoot,11.2800,1.000000,0.999399,0.499998
No-Overshoot,11.3000,1.000000,0.999406,0.500004
No-Overshoot,11.3200,1.000000,0.999414,0.500010
No-Overshoot,11.3400,1.000000,0.999422,0.500016
No-Overshoot,11.3600,1.000000,0.999430,0.500022
No-Overshoot,11.3800,1.000000,0.999438,0.500027
No-Overshoot,11.4000,1.000000,0.999447,0.500033
No-Overshoot,11.4200,1.000000,0.999455,0.500038
No-Overshoot,11.4400,1.000000,0.999464,0.500044
No-Overshoot,11.4600,1.000000,0.999473,0.500048
No-Overshoot,11.4800,1.000000,0.999482,0.500053
No-Overshoot,11.5000,1.000000,0.999491,0.500058
No-Overshoot,11.5200,1.000000,0.999500,0.500062
No-Overshoot,11.5400,1.000000,0.999509,0.500066
No-Overshoot,11.5600,1.000000,0.999519,0.500070
No-Overshoot,11.5800,1.000000,0.999528,0.500074
No-Overshoot,11.6000,1.000000,0.999538,0.500078
No-Overshoot,11.6200,1.000000,0.999547,0.500082
No-Overshoot,11.6400,1.000000,0.999557,0.500085
No-Overshoot,11.6600,1.000000,0.999566,0.500089
No-Overshoot,11.6800,1.000000,0.999576,0.500092
No-Overshoot,11.7000,1.000000,0.999585,0.500095
No-Overshoot,11.7200,1.000000,0.999595,0.500098
No-Overshoot,11.7400,1.000000,0.999605,0.500101
No-Overshoot,11.7600,1.000000,0.999615,0.500103
No-Overshoot,11.7800,1.000000,0.999624,0.500106
No-Overshoot,11.8000,1.000000,0.999634,0.500108
No-Overshoot,11.8200,1.000000,0.999644,0.500111
No-Overshoot,11.8400,1.000000,0.999653,0.500113
No-Overshoot,11.8600,1.000000,0.999663,0.500114
No-Overshoot,11.8800,1.000000,0.999672,0.500116
No-Overshoot,11.9000,1.000000,0.999682,0.500118
No-Overshoot,11.9200,1.000000,0.999691,0.500120
No-Overshoot,11.9400,1.000000,0.999701,0.500121
No-Overshoot,11.9600,1.000000,0.999710,0.500122
No-Overshoot,11.9800,1.000000,0.999720,0.500124
No-Overshoot,12.0000,1.000000,0.999729,0.500125
No-Overshoot,12.0200,1.000000,0.999738,0.500126
No-Overshoot,12.0400,1.000000,0.999747,0.500127
No-Overshoot,12.0600,1.000000,0.999756,0.500128
No-Overshoot,12.0800,1.000000,0.999765,0.500128
No-Overshoot,12.1000,1.000000,0.999774,0.500129
No-Overshoot,12.1200,1.000000,0.999783,0.500129
No-Overshoot,12.1400,1.000000,0.999792,0.500130
No-Overshoot,12.1600,1.000000,0.999800,0.500130
No-Overshoot,12.1800,1.000000,0.999809,0.500130
No-Overshoot,12.2000,1.000000,0.999817,0.500130
No-Overshoot,12.2200,1.000000,0.999826,0.500130
No-Overshoot,12.2400,1.000000,0.999834,0.500130
No-Overshoot,12.2600,1.000000,0.999842,0.500130
No-Overshoot,12.2800,1.000000,0.999850,0.500130
No-Overshoot,12.3000,1.000000,0.999858,0.500129
No-Overshoot,12.3200,1.000000,0.999866,0.500129
No-Overshoot,12.3400,1.000000,0.999873,0.500129
No-Overshoot,12.3600,1.000000,0.999881,0.500128
No-Overshoot,12.3800,1.000000,0.999888,0.500127
No-Overshoot,12.4000,1.000000,0.999896,0.500127
No-Overshoot,12.4200,1.000000,0.999903,0.500126
No-Overshoot,12.4400,1.000000,0.999910,0.500125
No-Overshoot,12.4600,1.000000,0.999917,0.500124
No-Overshoot,12.4800,1.000000,0.999924,0.500123
No-Overshoot,12.5000,1.000000,0.999930,0.500122
No-Overshoot,12.5200,1.000000,0.999937,0.500121
No-Overshoot,12.5400,1.000000,0.999943,0.500120
No-Overshoot,12.5600,1.000000,0.999950,0.500119
No-Overshoot,12.5800,1.000000,0.999956,0.500118
No-Overshoot,12.6000,1.000000,0.999962,0.500117
No-Overshoot,12.6200,1.000000,0.999968,0.500115
No-Overshoot,12.6400,1.000000,0.999973,0.500114
No-Overshoot,12.6600,1.000000,0.999979,0.500113
No-Overshoot,12.6800,1.000000,0.999984,0.500111
No-Overshoot,12.7000,1.000000,0.999990,0.500110
No-Overshoot,12.7200,1.000000,0.999995,0.500108
No-Overshoot,12.7400,1.000000,1.000000,0.500107
No-Overshoot,12.7600,1.000000,1.000005,0.500105
No-Overshoot,12.7800,1.000000,1.000010,0.500104
No-Overshoot,12.8000,1.000000,1.000014,0.500102
No-Overshoot,12.8200,1.000000,1.000019,0.500101
No-Overshoot,12.8400,1.000000,1.000023,0.500098
No-Overshoot,12.8600,1.000000,1.000028,0.500097
No-Overshoot,12.8800,1.000000,1.000032,0.500096
No-Overshoot,12.9000,1.000000,1.000036,0.500094
No-Overshoot,12.9200,1.000000,1.000040,0.500092
No-Overshoot,12.9400,1.000000,1.000043,0.500090
No-Overshoot,12.9600,1.000000,1.000047,0.500089
No-Overshoot,12.9800,1.000000,1.000050,0.500087
No-Overshoot,13.0000,1.000000,1.000054,0.500085
No-Overshoot,13.0200,1.000000,1.000057,0.500083
No-Overshoot,13.0400,1.000000,1.000060,0.500081
No-Overshoot,13.0600,1.000000,1.000063,0.500079
No-Overshoot,13.0800,1.000000,1.000066,0.500078
No-Overshoot,13.1000,1.000000,1.000069,0.500076
No-Overshoot,13.1200,1.000000,1.000071,0.500074
No-Overshoot,13.1400,1.000000,1.000074,0.500072
No-Overshoot,13.1600,1.000000,1.000076,0.500070
No-Overshoot,13.1800,1.000000,1.000079,0.500069
No-Overshoot,13.2000,1.000000,1.000081,0.500067
No-Overshoot,13.2200,1.000000,1.000083,0.500065
No-Overshoot,13.2400,1.000000,1.000085,0.500064
No-Overshoot,13.2600,1.000000,1.000087,0.500062
No-Overshoot,13.2800,1.000000,1.000088,0.500060
No-Overshoot,13.3000,1.000000,1.000090,0.500058
No-Overshoot,13.3200,1.000000,1.000091,0.500056
No-Overshoot,13.3400,1.000000,1.000093,0.500054
No-Overshoot,13.3600,1.000000,1.000094,0.500052
No-Overshoot,13.3800,1.000000,1.000095,0.500051
No-Overshoot,13.4000,1.000000,1.000097,0.500049
No-Overshoot,13.4200,1.000000,1.000098,0.500048
No-Overshoot,13.4400,1.000000,1.000099,0.500045
No-Overshoot,13.4600,1.000000,1.000099,0.500044
No-Overshoot,13.4800,1.000000,1.000100,0.500042
No-Overshoot,13.5000,1.000000,1.000101,0.500041
No-Overshoot,13.5200,1.000000,1.000101,0.500040
No-Overshoot,13.5400,1.000000,1.000102,0.500038
No-Overshoot,13.5600,1.000000,1.000102,0.500036
No-Overshoot,13.5800,1.000000,1.000103,0.500035
No-Overshoot,13.6000,1.000000,1.000103,0.500033
No-Overshoot,13.6200,1.000000,1.000103,0.500031
No-Overshoot,13.6400,1.000000,1.000103,0.500030
No-Overshoot,13.6600,1.000000,1.000103,0.500028
No-Overshoot,13.6800,1.000000,1.000103,0.500027
No-Overshoot,13.7000,1.000000,1.000103,0.500025
No-Overshoot,13.7200,1.000000,1.000103,0.500024
No-Overshoot,13.7400,1.000000,1.000103,0.500022
No-Overshoot,13.7600,1.000000,1.000103,0.500021
No-Overshoot,13.7800,1.000000,1.000102,0.500019
No-Overshoot,13.8000,1.000000,1.000102,0.500018
No-Overshoot,13.8200,1.000000,1.000101,0.500017
No-Overshoot,13.8400,1.000000,1.000101,0.500015
No-Overshoot,13.8600,1.000000,1.000100,0.500014
No-Overshoot,13.8800,1.000000,1.000100,0.500013
No-Overshoot,13.9000,1.000000,1.000099,0.500012
No-Overshoot,13.9200,1.000000,1.000098,0.500010
No-Overshoot,13.9400,1.000000,1.000098,0.500010
No-Overshoot,13.9600,1.000000,1.000097,0.500008
No-Overshoot,13.9800,1.000000,1.000096,0.500007
No-Overshoot,14.0000,1.000000,1.000095,0.500006
No-Overshoot,14.0200,1.000000,1.000094,0.500005
No-Overshoot,14.0400,1.000000,1.000093,0.500004
No-Overshoot,14.0600,1.000000,1.000092,0.500003
No-Overshoot,14.0800,1.000000,1.000091,0.500002
No-Overshoot,14.1000,1.000000,1.000090,0.500001
No-Overshoot,14.1200,1.000000,1.000089,0.500000
No-Overshoot,14.1400,1.000000,1.000088,0.499999
No-Overshoot,14.1600,1.000000,1.000087,0.499998
No-Overshoot,14.1800,1.000000,1.000085,0.499997
No-Overshoot,14.2000,1.000000,1.000084,0.499996
No-Overshoot,14.2200,1.000000,1.000083,0.499996
No-Overshoot,14.2400,1.000000,1.000082,0.499995
No-Overshoot,14.2600,1.000000,1.000080,0.499994
No-Overshoot,14.2800,1.000000,1.000079,0.499993
No-Overshoot,14.3000,1.000000,1.000078,0.499992
No-Overshoot,14.3200,1.000000,1.000077,0.499992
No-Overshoot,14.3400,1.000000,1.000075,0.499991
No-Overshoot,14.3600,1.000000,1.000074,0.499991
No-Overshoot,14.3800,1.000000,1.000072,0.499990
No-Overshoot,14.4000,1.000000,1.000071,0.499989
No-Overshoot,14.4200,1.000000,1.000070,0.499989
No-Overshoot,14.4400,1.000000,1.000068,0.499988
No-Overshoot,14.4600,1.000000,1.000067,0.499988
No-Overshoot,14.4800,1.000000,1.000065,0.499987
No-Overshoot,14.5000,1.000000,1.000064,0.499987
No-Overshoot,14.5200,1.000000,1.000063,0.499986
No-Overshoot,14.5400,1.000000,1.000061,0.499986
No-Overshoot,14.5600,1.000000,1.000060,0.499985
No-Overshoot,14.5800,1.000000,1.000058,0.499985
No-Overshoot,14.6000,1.000000,1.000057,0.499984
No-Overshoot,14.6200,1.000000,1.000055,0.499985
No-Overshoot,14.6400,1.000000,1.000054,0.499984
No-Overshoot,14.6600,1.000000,1.000053,0.499984
No-Overshoot,14.6800,1.000000,1.000051,0.499983
No-Overshoot,14.7000,1.000000,1.000050,0.499983
No-Overshoot,14.7200,1.000000,1.000048,0.499982
No-Overshoot,14.7400,1.000000,1.000047,0.499982
No-Overshoot,14.7600,1.000000,1.000045,0.499982
No-Overshoot,14.7800,1.000000,1.000044,0.499982
No-Overshoot,14.8000,1.000000,1.000043,0.499982
No-Overshoot,14.8200,1.000000,1.000041,0.499981
No-Overshoot,14.8400,1.000000,1.000040,0.499981
No-Overshoot,14.8600,1.000000,1.000038,0.499981
No-Overshoot,14.8800,1.000000,1.000037,0.499981
No-Overshoot,14.9000,1.000000,1.000036,0.499981
No-Overshoot,14.9200,1.000000,1.000034,0.499981
No-Overshoot,14.9400,1.000000,1.000033,0.499981
No-Overshoot,14.9600,1.000000,1.000032,0.499981
No-Overshoot,14.9800,1.000000,1.000031,0.499980
No-Overshoot,15.0000,1.000000,1.000029,0.499981
No-Overshoot,15.0200,1.000000,1.000028,0.499981
No-Overshoot,15.0400,1.000000,1.000027,0.499980
No-Overshoot,15.0600,1.000000,1.000026,0.499981
No-Overshoot,15.0800,1.000000,1.000024,0.499981
No-Overshoot,15.1000,1.000000,1.000023,0.499981
No-Overshoot,15.1200,1.000000,1.000022,0.499981
No-Overshoot,15.1400,1.000000,1.000021,0.499981
No-Overshoot,15.1600,1.000000,1.000020,0.499981
No-Overshoot,15.1800,1.000000,1.000018,0.499981
No-Overshoot,15.2000,1.000000,1.000017,0.499981
No-Overshoot,15.2200,1.000000,1.000016,0.499981
No-Overshoot,15.2400,1.000000,1.000015,0.499981
No-Overshoot,15.2600,1.000000,1.000014,0.499981
No-Overshoot,15.2800,1.000000,1.000013,0.499981
No-Overshoot,15.3000,1.000000,1.000012,0.499982
No-Overshoot,15.3200,1.000000,1.000011,0.499982
No-Overshoot,15.3400,1.000000,1.000010,0.499982
No-Overshoot,15.3600,1.000000,1.000009,0.499982
No-Overshoot,15.3800,1.000000,1.000008,0.499982
No-Overshoot,15.4000,1.000000,1.000007,0.499982
No-Overshoot,15.4200,1.000000,1.000006,0.499982
No-Overshoot,15.4400,1.000000,1.000005,0.499983
No-Overshoot,15.4600,1.000000,1.000005,0.499983
No-Overshoot,15.4800,1.000000,1.000004,0.499983
No-Overshoot,15.5000,1.000000,1.000003,0.499983
No-Overshoot,15.5200,1.000000,1.000002,0.499983
No-Overshoot,15.5400,1.000000,1.000001,0.499984
No-Overshoot,15.5600,1.000000,1.000001,0.499984
No-Overshoot,15.5800,1.000000,1.000000,0.499984
No-Overshoot,15.6000,1.000000,0.999999,0.499984
No-Overshoot,15.6200,1.000000,0.999998,0.499985
No-Overshoot,15.6400,1.000000,0.999998,0.499985
No-Overshoot,15.6600,1.000000,0.999997,0.499985
No-Overshoot,15.6800,1.000000,0.999996,0.499985
No-Overshoot,15.7000,1.000000,0.999996,0.499986
No-Overshoot,15.7200,1.000000,0.999995,0.499986
No-Overshoot,15.7400,1.000000,0.999995,0.499986
No-Overshoot,15.7600,1.000000,0.999994,0.499986
No-Overshoot,15.7800,1.000000,0.999993,0.499987
No-Overshoot,15.8000,1.000000,0.999993,0.499987
No-Overshoot,15.8200,1.000000,0.999992,0.499987
No-Overshoot,15.8400,1.000000,0.999992,0.499988
No-Overshoot,15.8600,1.000000,0.999991,0.499988
No-Overshoot,15.8800,1.000000,0.999991,0.499988
No-Overshoot,15.9000,1.000000,0.999990,0.499988
No-Overshoot,15.9200,1.000000,0.999990,0.499988
No-Overshoot,15.9400,1.000000,0.999990,0.499989
No-Overshoot,15.9600,1.000000,0.999989,0.499989
No-Overshoot,15.9800,1.000000,0.999989,0.499989
No-Overshoot,16.0000,1.000000,0.999989,0.499990
No-Overshoot,16.0200,1.000000,0.999988,0.499990
No-Overshoot,16.0400,1.000000,0.999988,0.499990
No-Overshoot,16.0600,1.000000,0.999988,0.499990
No-Overshoot,16.0800,1.000000,0.999987,0.499991
No-Overshoot,16.1000,1.000000,0.999987,0.499991
No-Overshoot,16.1200,1.000000,0.999987,0.499991
No-Overshoot,16.1400,1.000000,0.999987,0.499992
No-Overshoot,16.1600,1.000000,0.999986,0.499992
No-Overshoot,16.1800,1.000000,0.999986,0.499992
No-Overshoot,16.2000,1.000000,0.999986,0.499992
No-Overshoot,16.2200,1.000000,0.999986,0.499993
No-Overshoot,16.2400,1.000000,0.999986,0.499993
No-Overshoot,16.2600,1.000000,0.999985,0.499993
No-Overshoot,16.2800,1.000000,0.999985,0.499993
No-Overshoot,16.3000,1.000000,0.999985,0.499993
No-Overshoot,16.3200,1.000000,0.999985,0.499994
No-Overshoot,16.3400,1.000000,0.999985,0.499994
No-Overshoot,16.3600,1.000000,0.999985,0.499994
No-Overshoot,16.3800,1.000000,0.999985,0.499994
No-Overshoot,16.4000,1.000000,0.999985,0.499995
No-Overshoot,16.4200,1.000000,0.999985,0.499995
No-Overshoot,16.4400,1.000000,0.999985,0.499995
No-Overshoot,16.4600,1.000000,0.999985,0.499996
No-Overshoot,16.4800,1.000000,0.999985,0.499996
No-Overshoot,16.5000,1.000000,0.999985,0.499996
No-Overshoot,16.5200,1.000000,0.999985,0.499996
No-Overshoot,16.5400,1.000000,0.999985,0.499996
No-Overshoot,16.5600,1.000000,0.999985,0.499997
No-Overshoot,16.5800,1.000000,0.999985,0.499997
No-Overshoot,16.6000,1.000000,0.999985,0.499997
No-Overshoot,16.6200,1.000000,0.999985,0.499997
No-Overshoot,16.6400,1.000000,0.999985,0.499998
No-Overshoot,16.6600,1.000000,0.999985,0.499998
No-Overshoot,16.6800,1.000000,0.999985,0.499998
No-Overshoot,16.7000,1.000000,0.999985,0.499998
No-Overshoot,16.7200,1.000000,0.999985,0.499998
No-Overshoot,16.7400,1.000000,0.999985,0.499998
No-Overshoot,16.7600,1.000000,0.999985,0.499999
No-Overshoot,16.7800,1.000000,0.999985,0.499999
No-Overshoot,16.8000,1.000000,0.999986,0.499999
No-Overshoot,16.8200,1.000000,0.999986,0.499999
No-Overshoot,16.8400,1.000000,0.999986,0.499999
